################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.6788596687262201E-01 a       469     0    32     1     4
 -6.3367191285493272E+00 a       470     0    32     1     5
 -1.2212242080031321E+00 a       471     0    32     1     6
  1.0994555636581802E+01 a       472     0    32     1     7
  2.0003536963742787E+00 a       473     0    32     1     8
 -2.4952999630715218E+00 a       474     0    32     1     9
  2.4960191024048326E+00 a       475     0    32     1    10
  2.7513648698593673E+00 a       476     0    32     1    11
 -5.9450994565723247E+00 a       477     0    32     1    12
  9.8154990704419074E+00 a       478     0    32     1    13
  4.4962347116930736E+00 a       479     0    32     1    14
 -1.6597493652714135E+00 a       480     0    32     1    15
 -1.4135484515525055E+01 a       481     0    33     1     1
 -3.8305950449127235E-01 a       482     0    33     1     2
  6.8365634933583204E+00 a       483     0    33     1     3
  2.3192877830993619E+00 a       484     0    33     1     4
  5.5302006432023081E+00 a       485     0    33     1     5
  2.0953444087714331E+01 a       486     0    33     1     6
  1.2666628864863565E+01 a       487     0    33     1     7
  6.5237202564796108E+00 a       488     0    33     1     8
 -2.6270475853246977E+00 a       489     0    33     1     9
  5.6042180981299383E+00 a       490     0    33     1    10
  2.8672984260403509E+00 a       491     0    33     1    11
 -5.2400415621319887E+00 a       492     0    33     1    12
