################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  6.5376601094390874E-01 a       285     0    19     1    15
 -9.0472201460525772E-02 a       286     0    20     1     1
  1.2938587607742261E-01 a       287     0    20     1     2
  8.0431781103628253E-01 a       288     0    20     1     3
  2.7388972011467339E-01 a       289     0    20     1     4
 -4.3807581034102643E-02 a       290     0    20     1     5
  1.8870087863687136E-02 a       291     0    20     1     6
 -4.8870574932063648E-01 a       292     0    20     1     7
 -4.6027652715938189E-01 a       293     0    20     1     8
  6.5258175026294973E-01 a       294     0    20     1     9
  1.3750231657840362E+00 a       295     0    20     1    10
 -5.0572746324337958E-01 a       296     0    20     1    11
  5.3572821544092497E-01 a       297     0    20     1    12
  5.2325073788747267E-01 a       298     0    20     1    13
  5.3178614111196787E-01 a       299     0    20     1    14
  1.5413424802607778E-01 a       300     0    20     1    15
  3.9840218572357389E-01 a       301     0    21     1     1
 -1.0270909068243232E+00 a       302     0    21     1     2
 -9.4791606494024139E-01 a       303     0    21     1     3
  2.3036924211005316E-01 a       304     0    21     1     4
 -5.3517767297452390E-02 a       305     0    21     1     5
 -2.7431120466539549E-01 a       306     0    21     1     6
  2.0211473606321251E-01 a       307     0    21     1     7
 -1.6707348498409147E-01 a       308     0    21     1     8
  5.9595371642377382E-01 a       309     0    21     1     9
  1.2853306637458664E+00 a       310     0    21     1    10
 -1.1244956441151324E+00 a       311     0    21     1    11
  7.7151475660091270E-02 a       312     0    21     1    12
  7.1764211270245970E-01 a       313     0    21     1    13
  1.3114877869673964E+00 a       314     0    21     1    14
 -2.2381185587090965E-01 a       315     0    21     1    15
 -1.2208810509738693E-01 a       316     0    22     1     1
  9.3365916155241990E-01 a       317     0    22     1     2
  1.3742371129472954E+00 a       318     0    22     1     3
 -3.7574381640955234E-01 a       319     0    22     1     4
  3.7088237168093269E-01 a       320     0    22     1     5
 -4.0360980444884766E-02 a       321     0    22     1     6
  2.5286939307055450E-01 a       322     0    22     1     7
 -4.2803472863011777E-01 a       323     0    22     1     8
  3.2071741360445599E-01 a       324     0    22     1     9
 -2.3841780996796455E-01 a       325     0    22     1    10
  2.8588293294940703E-01 a       326     0    22     1    11
 -4.5876414708512930E-01 a       327     0    22     1    12
 -1.3872830523815813E-01 a       328     0    22     1    13
 -4.6615568636792053E-03 a       329     0    22     1    14
  3.2924869537535012E-02 a       330     0    22     1    15
 -7.8760246244565546E-01 a       331     0    23     1     1
  1.2467485695190039E+00 a       332     0    23     1     2
  9.1054267487397977E-01 a       333     0    23     1     3
 -2.9552761067051048E-01 a       334     0    23     1     4
 -1.3738763440918680E-01 a       335     0    23     1     5
 -2.0227453302285725E-01 a       336     0    23     1     6
  2.7359793198269294E-02 a       337     0    23     1     7
  3.2844053326638084E-01 a       338     0    23     1     8
 -8.3255107617751634E-01 a       339     0    23     1     9
 -1.4866696022959132E+00 a       340     0    23     1    10
  1.2801149683736996E+00 a       341     0    23     1    11
 -3.1042061840386975E-01 a       342     0    23     1    12
 -9.0157385602223028E-01 a       343     0    23     1    13
 -1.2051108196726381E+00 a       344     0    23     1    14
  5.3194865491398794E-03 a       345     0    23     1    15
 -2.9381888112736665E-01 a       346     0    24     1     1
 -8.6834578843527632E-02 a       347     0    24     1     2
  3.0421808843691311E-01 a       348     0    24     1     3
 -2.1234508172258407E-01 a       349     0    24     1     4
  2.2673190993827537E-02 a       350     0    24     1     5
  6.9618788520231401E-02 a       351     0    24     1     6
  2.1737744339588108E-01 a       352     0    24     1     7
 -3.7487746898337404E-01 a       353     0    24     1     8
 -4.1955890280488051E-01 a       354     0    24     1     9
  3.8986262962943113E-01 a       355     0    24     1    10
  2.1315464828672778E-01 a       356     0    24     1    11
 -5.1577700740299182E-01 a       357     0    24     1    12
 -3.6043902301856728E-01 a       358     0    24     1    13
 -2.4553239971195115E-01 a       359     0    24     1    14
 -1.3406703605097192E-01 a       360     0    24     1    15
 -9.9062390544219753E-02 a       361     0    25     1     1
  6.2126592370985245E-01 a       362     0    25     1     2
  8.1750791136517609E-01 a       363     0    25     1     3
 -5.8210270432749400E-01 a       364     0    25     1     4
  3.2525263629061058E-01 a       365     0    25     1     5
 -1.3590279653469414E-01 a       366     0    25     1     6
 -8.1803417667359046E-02 a       367     0    25     1     7
 -4.0650435200584611E-01 a       368     0    25     1     8
 -1.6925550763945987E-01 a       369     0    25     1     9
 -5.2019318581751661E-01 a       370     0    25     1    10
 -1.5953518560382615E-01 a       371     0    25     1    11
 -5.8172957313487306E-01 a       372     0    25     1    12
 -4.4734498762144592E-01 a       373     0    25     1    13
 -3.2366894369539650E-01 a       374     0    25     1    14
  3.5608858433337059E-01 a       375     0    25     1    15
 -3.4440016464229484E-01 a       376     0    26     1     1
  2.7558714387147748E-01 a       377     0    26     1     2
