################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5155484518706006E+00 a       229     0    10     1     4
  1.2633682355886162E+00 a       230     0    10     1     5
 -3.3587470229596866E-01 a       231     0    10     1     6
  2.2452400882276199E-01 a       232     0    10     1     7
  8.0233643457236631E-02 a       233     0    10     1     8
  6.9921580623470680E-01 a       234     0    10     1     9
  1.1988955003853043E+00 a       235     0    10     1    10
  5.9417107521104007E-01 a       236     0    10     1    11
  7.3902456429711871E-01 a       237     0    10     1    12
  1.1361462022026303E+00 a       238     0    10     1    13
  1.1279531633112134E+00 a       239     0    10     1    14
 -2.6165307714967461E+00 a       240     0    10     1    15
 -1.7791634189876293E+00 a       241     0    10     1    16
 -1.4370937458212449E-01 a       242     0    10     1    17
 -1.1655968093416154E+00 a       243     0    10     1    18
 -7.8036690729400726E-01 a       244     0    10     1    19
 -2.4793121898609052E-01 a       245     0    10     1    20
  3.7719413881998278E+00 a       246     0    10     1    21
 -2.3211425799737038E+00 a       247     0    10     1    22
  1.6234670451756190E+00 a       248     0    10     1    23
 -1.7669356728889893E+00 a       249     0    10     1    24
  1.7285175299248317E+00 a       250     0    10     1    25
  1.5157055311902967E+00 a       251     0    11     1     1
  2.0141509489916007E-01 a       252     0    11     1     2
 -1.3019303893806231E+00 a       253     0    11     1     3
  4.3501536600384751E+00 a       254     0    11     1     4
 -2.3269481383340659E-01 a       255     0    11     1     5
  1.3897785421662756E+00 a       256     0    11     1     6
  3.0062430058807954E+00 a       257     0    11     1     7
 -5.2439849988322864E+00 a       258     0    11     1     8
  1.2501944578374418E+00 a       259     0    11     1     9
 -3.2952009552159947E+00 a       260     0    11     1    10
 -2.5465421067931655E+00 a       261     0    11     1    11
 -1.6379842636879312E+00 a       262     0    11     1    12
  4.6290105418246332E+00 a       263     0    11     1    13
  3.8258653943077037E+00 a       264     0    11     1    14
 -2.3738151569606951E+00 a       265     0    11     1    15
 -7.7667701354116137E-01 a       266     0    11     1    16
 -1.6536096943691310E+00 a       267     0    11     1    17
  3.0563340412027629E-01 a       268     0    11     1    18
  5.4847215242656489E-01 a       269     0    11     1    19
 -9.9225821321422680E-01 a       270     0    11     1    20
 -1.1569236588791545E+00 a       271     0    11     1    21
  3.7554880228366883E-01 a       272     0    11     1    22
 -3.6649998245087516E-03 a       273     0    11     1    23
 -3.4288652533005153E+00 a       274     0    11     1    24
  1.4535062103271428E+00 a       275     0    11     1    25
  4.3326220184960995E+00 a       276     0    12     1     1
 -3.4691412884325318E-01 a       277     0    12     1     2
  2.4233547748772808E+00 a       278     0    12     1     3
  4.2223134572527649E-01 a       279     0    12     1     4
 -6.2353959517746949E-01 a       280     0    12     1     5
  1.0205799783966665E+00 a       281     0    12     1     6
 -5.5356514173003768E-01 a       282     0    12     1     7
 -3.6015439814416773E-02 a       283     0    12     1     8
 -1.0609496599130293E-01 a       284     0    12     1     9
