################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.0518000895788433E-01 a       367     0    25     1     7
 -1.0569584175739506E-01 a       368     0    25     1     8
  2.9777932163083798E-01 a       369     0    25     1     9
 -2.0809517399636984E-01 a       370     0    25     1    10
  1.0884285573089945E-01 a       371     0    25     1    11
 -3.5351784471329979E-02 a       372     0    25     1    12
 -1.4373619691216225E-01 a       373     0    25     1    13
 -2.0032469868456851E-01 a       374     0    25     1    14
 -6.2224838749433756E-03 a       375     0    25     1    15
  2.4687450077513046E-01 a       376     0    26     1     1
 -2.0904137317817037E-01 a       377     0    26     1     2
 -7.9691112558293239E-02 a       378     0    26     1     3
  2.4469774749136888E-01 a       379     0    26     1     4
 -4.3559413649396528E-02 a       380     0    26     1     5
  3.6463203685647810E-01 a       381     0    26     1     6
  4.9230483241731418E-02 a       382     0    26     1     7
 -1.9521973939039020E-01 a       383     0    26     1     8
 -1.5323039242105549E-01 a       384     0    26     1     9
  1.9872202115129439E-01 a       385     0    26     1    10
 -1.0338994658032233E-01 a       386     0    26     1    11
  2.7542226426411107E-02 a       387     0    26     1    12
  2.2622061617538458E-01 a       388     0    26     1    13
  3.1448978016162693E-01 a       389     0    26     1    14
 -3.6580268444524616E-01 a       390     0    26     1    15
 -1.7255244531128611E-01 a       391     0    27     1     1
 -3.2353728939411353E-01 a       392     0    27     1     2
 -3.7395478508386915E-01 a       393     0    27     1     3
  3.1977798665060543E-02 a       394     0    27     1     4
 -1.4343558339030366E-01 a       395     0    27     1     5
  2.7502367623363683E-01 a       396     0    27     1     6
  1.6987106368902968E-01 a       397     0    27     1     7
  3.1841047202466827E-01 a       398     0    27     1     8
  5.4269095271636484E-03 a       399     0    27     1     9
 -6.6213763623562835E-02 a       400     0    27     1    10
 -3.8759115247140025E-01 a       401     0    27     1    11
 -2.3100243196490000E-01 a       402     0    27     1    12
  3.6782585538813889E-01 a       403     0    27     1    13
  3.2835899933981311E-01 a       404     0    27     1    14
  1.8916020177101261E-01 a       405     0    27     1    15
 -3.3335335589730772E-02 b       406     1     1
  1.0071453414867704E-02 b       407     1     2
  6.4054084716827740E-03 b       408     1     3
 -1.1508433161031218E-02 b       409     1     4
  1.5405770123862534E-02 b       410     1     5
 -3.1286770372316766E-02 b       411     1     6
 -2.3459682269235411E-02 b       412     1     7
  2.6629868331996278E-03 b       413     1     8
  3.3562074494557115E-02 b       414     1     9
 -6.3923001163120594E-02 b       415     1    10
 -1.7281879803293102E-02 b       416     1    11
 -2.1076860476322588E-02 b       417     1    12
  1.5864091101675470E-02 b       418     1    13
 -1.6440635315802078E-02 b       419     1    14
 -2.5501966087952216E-02 b       420     1    15
  1.1814379833031649E-01 a       421     1     1     2     1
  2.9963762940710914E-01 a       422     1     1     2     2
  4.4454685464300053E-01 a       423     1     1     2     3
  6.2361548851024573E-02 a       424     1     1     2     4
  1.0615123279171096E-01 a       425     1     1     2     5
 -2.8646658965205923E-01 a       426     1     1     2     6
 -6.5849572784140484E-02 a       427     1     1     2     7
 -3.8916975161904976E-01 a       428     1     1     2     8
  3.2367583879181328E-01 a       429     1     1     2     9
 -2.0437232832136473E-01 a       430     1     1     2    10
 -1.2126303946334245E-01 a       431     1     1     2    11
  2.9648300464081695E-01 a       432     1     1     2    12
 -2.7223701251260551E-01 a       433     1     1     2    13
  2.5212320934364796E-01 a       434     1     1     2    14
 -4.3626491289644875E-01 a       435     1     1     2    15
  3.1401102462642688E-01 a       436     1     2     2     1
 -2.5107117557868694E-02 a       437     1     2     2     2
 -3.6144064752360949E-01 a       438     1     2     2     3
 -1.8592281142422402E-02 a       439     1     2     2     4
  2.5982719948474547E-01 a       440     1     2     2     5
 -2.9264038484662463E-01 a       441     1     2     2     6
 -2.2294815047396177E-01 a       442     1     2     2     7
 -2.2896502319167109E-02 a       443     1     2     2     8
 -3.8547514827232410E-01 a       444     1     2     2     9
  5.1129813765290945E-02 a       445     1     2     2    10
  3.0165460165987540E-01 a       446     1     2     2    11
 -2.3836884321778490E-01 a       447     1     2     2    12
 -3.9748026047608820E-01 a       448     1     2     2    13
  2.8078874336043264E-01 a       449     1     2     2    14
  2.2607190247770051E-01 a       450     1     2     2    15
 -1.2942316437243284E-01 a       451     1     3     2     1
 -3.2279597870156213E-01 a       452     1     3     2     2
  1.0268973958071825E-01 a       453     1     3     2     3
 -2.8679448571290356E-01 a       454     1     3     2     4
 -3.7873077076777223E-01 a       455     1     3     2     5
 -2.1774416766247664E-02 a       456     1     3     2     6
  5.6220425672671298E-02 a       457     1     3     2     7
  1.9260663631910177E-01 a       458     1     3     2     8
 -1.8454093184010215E-01 a       459     1     3     2     9
  8.0070276855557995E-02 a       460     1     3     2    10
 -8.8530851829969517E-02 a       461     1     3     2    11
  2.3974387053746882E-01 a       462     1     3     2    12
 -1.0710023493792552E-01 a       463     1     3     2    13
  3.2040857348393285E-02 a       464     1     3     2    14
 -9.3458579625899596E-02 a       465     1     3     2    15
  2.5148493983236586E-01 a       466     1     4     2     1
  3.3617906502894573E-01 a       467     1     4     2     2
  8.5471134586220188E-02 a       468     1     4     2     3
 -4.0323979056139547E-01 a       469     1     4     2     4
  6.5020181173393338E-02 a       470     1     4     2     5
 -4.2089457327638657E-01 a       471     1     4     2     6
 -3.3985595724233525E-01 a       472     1     4     2     7
  1.8336140571856316E-01 a       473     1     4     2     8
  3.5815282230961609E-01 a       474     1     4     2     9
 -4.1749751584125616E-01 a       475     1     4     2    10
  1.0533072055464136E-01 a       476     1     4     2    11
 -2.0164577984467141E-01 a       477     1     4     2    12
  4.6980655780143482E-01 a       478     1     4     2    13
  9.4517406111133684E-02 a       479     1     4     2    14
 -1.2250452607473716E-01 a       480     1     4     2    15
 -2.1201896978647577E-01 a       481     1     5     2     1
  1.4062598226420694E-01 a       482     1     5     2     2
  5.1753618682540539E-02 a       483     1     5     2     3
 -3.2741647135206436E-01 a       484     1     5     2     4
  6.2031382236216570E-02 a       485     1     5     2     5
  2.7211853337827785E-01 a       486     1     5     2     6
  2.9370793314215726E-01 a       487     1     5     2     7
 -3.0911547475381229E-01 a       488     1     5     2     8
  2.9007842608235973E-01 a       489     1     5     2     9
 -6.2408379111435257E-02 a       490     1     5     2    10
 -8.1295824227297975E-02 a       491     1     5     2    11
  3.9676514300559973E-01 a       492     1     5     2    12
  1.9433567000368132E-01 a       493     1     5     2    13
  1.8742285534146255E-01 a       494     1     5     2    14
 -2.5462551890649687E-01 a       495     1     5     2    15
 -3.0860681150821301E-02 a       496     1     6     2     1
 -1.5774439506401045E-01 a       497     1     6     2     2
  9.6599609340985895E-02 a       498     1     6     2     3
  3.5143630786753566E-01 a       499     1     6     2     4
  1.1983435177801129E-01 a       500     1     6     2     5
  2.2579518478894892E-01 a       501     1     6     2     6
 -4.7414144733103937E-02 a       502     1     6     2     7
 -4.4079993584715055E-01 a       503     1     6     2     8
  3.5246808218140396E-01 a       504     1     6     2     9
 -9.2981062637668629E-02 a       505     1     6     2    10
