################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.0294469813665150E-01 a       439     0    18     1    14
 -8.5271265852863021E-01 a       440     0    18     1    15
 -1.3682709472300976E+00 a       441     0    18     1    16
 -2.5867143547058186E-01 a       442     0    18     1    17
  1.3073439795153192E+00 a       443     0    18     1    18
 -2.5372882554746556E-01 a       444     0    18     1    19
  4.9418025875869326E-01 a       445     0    18     1    20
 -1.8454646261976033E+00 a       446     0    18     1    21
  5.1025758621461503E-01 a       447     0    18     1    22
  4.4156639539211212E-01 a       448     0    18     1    23
 -1.6455522219428889E-01 a       449     0    18     1    24
  4.1401156422217428E-01 a       450     0    18     1    25
 -8.9584122936037802E-01 a       451     0    19     1     1
  1.0771567624267899E+00 a       452     0    19     1     2
 -4.4796947802660421E-02 a       453     0    19     1     3
 -8.6704152226254411E-02 a       454     0    19     1     4
  3.6130416020001038E-01 a       455     0    19     1     5
  2.0793545615287065E-01 a       456     0    19     1     6
  4.9792230335415877E-01 a       457     0    19     1     7
  5.4942109606249422E-02 a       458     0    19     1     8
  6.0105021301541176E-02 a       459     0    19     1     9
 -7.1626151635873059E-01 a       460     0    19     1    10
  5.7249207865374040E-02 a       461     0    19     1    11
 -1.5313031419591172E-01 a       462     0    19     1    12
  7.7413946522795251E-03 a       463     0    19     1    13
 -3.6135456914517633E-01 a       464     0    19     1    14
  1.7834096725490181E-01 a       465     0    19     1    15
 -9.8292257688758461E-02 a       466     0    19     1    16
 -9.7229113647066184E-02 a       467     0    19     1    17
  8.6179982347193804E-02 a       468     0    19     1    18
  6.3940324838368864E-03 a       469     0    19     1    19
 -8.6012004003588560E-01 a       470     0    19     1    20
  2.3318004261341255E-01 a       471     0    19     1    21
  8.0331400305598932E-01 a       472     0    19     1    22
  1.5666019456539709E-01 a       473     0    19     1    23
 -2.6342504551056033E-02 a       474     0    19     1    24
  2.1295476745236985E-01 a       475     0    19     1    25
  1.1870044708456278E+00 a       476     0    20     1     1
 -1.0652961836047377E+00 a       477     0    20     1     2
  9.7909458189849019E-01 a       478     0    20     1     3
 -7.4103042093986549E-01 a       479     0    20     1     4
 -1.2175588844929448E+00 a       480     0    20     1     5
 -3.2178931557755752E-01 a       481     0    20     1     6
  1.1273199286617059E+00 a       482     0    20     1     7
  8.1233805040894058E-01 a       483     0    20     1     8
  3.5074436605774550E-01 a       484     0    20     1     9
  6.7188696896126687E-01 a       485     0    20     1    10
  6.6132334220442901E-02 a       486     0    20     1    11
  2.0009013051481329E-02 a       487     0    20     1    12
 -5.4807907447955173E-01 a       488     0    20     1    13
 -2.1665193970574350E+00 a       489     0    20     1    14
  9.8034853542345668E-01 a       490     0    20     1    15
  2.3685744869120775E+00 a       491     0    20     1    16
  9.2684740484690054E-01 a       492     0    20     1    17
 -1.9706020041901234E-01 a       493     0    20     1    18
