################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0198268435195504E-01 a       381     0    16     1     6
 -3.5342316497483700E-01 a       382     0    16     1     7
  1.1413534608398561E+00 a       383     0    16     1     8
  3.4443134797206792E-01 a       384     0    16     1     9
  8.2384304868932601E-01 a       385     0    16     1    10
 -1.7831738455335080E+00 a       386     0    16     1    11
  2.8889802215909732E-01 a       387     0    16     1    12
  1.1590918662822987E+00 a       388     0    16     1    13
  3.2670151108823625E-01 a       389     0    16     1    14
  7.8006628291557370E-03 a       390     0    16     1    15
  1.9375509752446773E-01 a       391     0    16     1    16
  3.1936122047096434E+00 a       392     0    16     1    17
  4.6842264028483399E-01 a       393     0    16     1    18
 -1.1697355400202101E+00 a       394     0    16     1    19
  4.0050558294497596E-01 a       395     0    16     1    20
  1.0050798064018931E-01 a       396     0    16     1    21
 -5.1555371747756917E-01 a       397     0    16     1    22
  1.4673271605449902E+00 a       398     0    16     1    23
 -2.0756271720447697E-01 a       399     0    16     1    24
  1.4061820069067552E+00 a       400     0    16     1    25
 -6.2758809844756591E-01 a       401     0    17     1     1
 -5.2251053551911752E+00 a       402     0    17     1     2
 -7.8167183382879166E+00 a       403     0    17     1     3
 -2.2928524350748128E-01 a       404     0    17     1     4
  9.9436169968403632E-01 a       405     0    17     1     5
  4.9607797706566377E+00 a       406     0    17     1     6
  9.7523372291194921E+00 a       407     0    17     1     7
  6.0546805987454277E-01 a       408     0    17     1     8
 -3.6284185509151318E-01 a       409     0    17     1     9
 -5.9071702952678145E+00 a       410     0    17     1    10
  1.1894722083860205E+00 a       411     0    17     1    11
  2.8401171745389679E+00 a       412     0    17     1    12
 -1.1330239896728669E+01 a       413     0    17     1    13
  5.1488432404752613E+00 a       414     0    17     1    14
  3.6970248423897503E+00 a       415     0    17     1    15
 -2.6336761783953322E+00 a       416     0    17     1    16
 -5.7380541880912950E-01 a       417     0    17     1    17
 -2.5507841975166561E+00 a       418     0    17     1    18
  2.0378281089807757E+00 a       419     0    17     1    19
 -5.1596656057417833E+00 a       420     0    17     1    20
  5.9205037734677388E+00 a       421     0    17     1    21
 -1.7536986008689466E+00 a       422     0    17     1    22
 -1.0146774347362511E+01 a       423     0    17     1    23
 -7.7472857730217699E+00 a       424     0    17     1    24
  6.1609243435784100E-01 a       425     0    17     1    25
 -1.5372930416544324E+00 a       426     0    18     1     1
 -1.2613870303299948E+00 a       427     0    18     1     2
  4.8510541990510836E+00 a       428     0    18     1     3
  3.2653101331604475E+00 a       429     0    18     1     4
  4.3533410784105964E-01 a       430     0    18     1     5
  1.3920134664821191E+00 a       431     0    18     1     6
 -1.2970518892594136E+00 a       432     0    18     1     7
 -5.5690095849000079E+00 a       433     0    18     1     8
  7.6919508632607192E-01 a       434     0    18     1     9
  6.7997455517042649E-01 a       435     0    18     1    10
 -3.0636710906057809E+00 a       436     0    18     1    11
 -1.2217084267726539E+00 a       437     0    18     1    12
 -1.9003075416890369E+00 a       438     0    18     1    13
  2.4031947132374082E-01 a       439     0    18     1    14
  1.0883824206927033E+00 a       440     0    18     1    15
  3.1693567149381172E+00 a       441     0    18     1    16
 -3.1794900916742703E+00 a       442     0    18     1    17
  2.4161597446729934E+00 a       443     0    18     1    18
 -1.4372702269284376E+00 a       444     0    18     1    19
  1.5039510683559936E+00 a       445     0    18     1    20
 -6.1133030733207443E+00 a       446     0    18     1    21
 -1.6495637388196038E+00 a       447     0    18     1    22
  2.6221845028074009E+00 a       448     0    18     1    23
  7.6377644717898425E+00 a       449     0    18     1    24
 -2.2791862399305893E+00 a       450     0    18     1    25
 -1.3305746958416641E+01 a       451     0    19     1     1
  9.3433309394506523E+00 a       452     0    19     1     2
  1.0625842824181282E+01 a       453     0    19     1     3
  5.2304393784214112E+00 a       454     0    19     1     4
  1.0069555730037255E+01 a       455     0    19     1     5
 -7.9542973958104946E-01 a       456     0    19     1     6
  5.3975194735995373E+00 a       457     0    19     1     7
 -1.7071684354704807E+01 a       458     0    19     1     8
 -5.7389814956793757E+00 a       459     0    19     1     9
  2.6562873188181893E+01 a       460     0    19     1    10
  1.0540932716059996E+00 a       461     0    19     1    11
 -2.9783102967558758E+01 a       462     0    19     1    12
 -7.7161026746172257E-01 a       463     0    19     1    13
 -2.4021499828118902E+01 a       464     0    19     1    14
  1.2545056077528143E+01 a       465     0    19     1    15
  2.9520565915991011E+00 a       466     0    19     1    16
 -5.0384690331323734E+00 a       467     0    19     1    17
  1.4771458211431852E+00 a       468     0    19     1    18
  2.0726757906896534E+01 a       469     0    19     1    19
 -2.8889745668573217E+00 a       470     0    19     1    20
  9.0309653002149286E+00 a       471     0    19     1    21
 -2.8423338295133980E+00 a       472     0    19     1    22
 -1.2706931720351550E+01 a       473     0    19     1    23
  7.0186017156130298E-01 a       474     0    19     1    24
  5.4486272666295168E+00 a       475     0    19     1    25
  2.2733634229326483E+00 a       476     0    20     1     1
 -1.4885415793880947E+01 a       477     0    20     1     2
  7.1361762935201520E+00 a       478     0    20     1     3
 -4.7108999480369125E+00 a       479     0    20     1     4
 -3.0463870783026779E+00 a       480     0    20     1     5
  2.0473197231311779E+00 a       481     0    20     1     6
