################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0013538116416540E+00 a       282     0    12     1     7
 -1.8890074773708636E+00 a       283     0    12     1     8
  1.7106776170198055E+00 a       284     0    12     1     9
  1.9810893632269588E+00 a       285     0    12     1    10
 -3.2986242660833787E+00 a       286     0    12     1    11
 -1.3147607608486414E+01 a       287     0    12     1    12
  1.9816333955002385E+00 a       288     0    12     1    13
 -3.3173300624921844E+00 a       289     0    12     1    14
  2.4691479484769250E+00 a       290     0    12     1    15
 -1.8162513980093453E+00 a       291     0    12     1    16
 -1.0987046790222912E+00 a       292     0    12     1    17
  2.4486809251939765E+00 a       293     0    12     1    18
 -2.0331701460589029E+00 a       294     0    12     1    19
  9.8688550225553815E+00 a       295     0    12     1    20
 -6.9277910480975340E+00 a       296     0    12     1    21
  2.3724595796874848E-01 a       297     0    12     1    22
 -7.8979708261995283E+00 a       298     0    12     1    23
  1.7406211104458640E+00 a       299     0    12     1    24
 -4.4342115941412903E+00 a       300     0    12     1    25
  1.3538121456581453E+00 a       301     0    13     1     1
 -5.5507951727704363E-01 a       302     0    13     1     2
  4.7090259447339760E+00 a       303     0    13     1     3
 -9.4461468604807142E-01 a       304     0    13     1     4
  5.3039606642256087E-01 a       305     0    13     1     5
  1.0257393392615568E+00 a       306     0    13     1     6
  8.8816905218428097E-03 a       307     0    13     1     7
 -2.4536110995778175E+00 a       308     0    13     1     8
  3.2145508285345410E+00 a       309     0    13     1     9
  1.0841456692095690E+00 a       310     0    13     1    10
 -2.0059917463075032E+00 a       311     0    13     1    11
 -8.5535784088084954E-01 a       312     0    13     1    12
 -5.3031697101239157E+00 a       313     0    13     1    13
  1.3927158553030972E+00 a       314     0    13     1    14
 -9.6468922882473929E-01 a       315     0    13     1    15
 -1.9567086989583649E+00 a       316     0    13     1    16
 -4.4576493622684490E+00 a       317     0    13     1    17
  1.5086682096559725E+00 a       318     0    13     1    18
 -1.3036706928426549E+00 a       319     0    13     1    19
  3.6316053973851838E+00 a       320     0    13     1    20
 -6.1235774112383394E+00 a       321     0    13     1    21
  4.1783452238240306E+00 a       322     0    13     1    22
 -1.3840462658189157E+00 a       323     0    13     1    23
 -6.1879381192468463E-01 a       324     0    13     1    24
 -5.8643175874329856E-01 a       325     0    13     1    25
  3.5206442445059838E-01 a       326     0    14     1     1
 -2.5055116407284594E+00 a       327     0    14     1     2
  6.5016679787157494E-01 a       328     0    14     1     3
  1.0886616228370076E+00 a       329     0    14     1     4
  8.9017782088804898E-01 a       330     0    14     1     5
  3.9212175627557464E+00 a       331     0    14     1     6
  3.6336326368092742E-01 a       332     0    14     1     7
 -2.3101194925859239E-01 a       333     0    14     1     8
 -4.8882272845327757E+00 a       334     0    14     1     9
 -1.7020957630638132E+00 a       335     0    14     1    10
  1.6694415139530110E+00 a       336     0    14     1    11
  1.7710654160260997E+01 a       337     0    14     1    12
  7.1625877400074101E-01 a       338     0    14     1    13
 -2.2634377097305669E+00 a       339     0    14     1    14
 -7.5329089591543390E+00 a       340     0    14     1    15
  1.8690317821340061E+00 a       341     0    14     1    16
 -1.1981018025920991E+00 a       342     0    14     1    17
  7.2522337360493927E-01 a       343     0    14     1    18
 -4.8349955513688775E-01 a       344     0    14     1    19
 -1.0379809063276729E+01 a       345     0    14     1    20
