################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -9.6421995860444387E-01 a       312     0    13     1    12
  1.7252402765025960E+00 a       313     0    13     1    13
  2.5070970667728848E-01 a       314     0    13     1    14
 -9.0754330013587003E-01 a       315     0    13     1    15
  2.1622673282425415E+00 a       316     0    13     1    16
  1.2728191731275131E+00 a       317     0    13     1    17
  1.3325480589986768E-01 a       318     0    13     1    18
  7.2194676904429744E-01 a       319     0    13     1    19
  1.6660978277093854E+00 a       320     0    13     1    20
 -3.5822805327922378E+00 a       321     0    13     1    21
 -1.3467345999987919E+00 a       322     0    13     1    22
 -1.1273074079660121E+00 a       323     0    13     1    23
 -4.4316057096966031E+00 a       324     0    13     1    24
 -7.5830018524233622E-01 a       325     0    13     1    25
  3.6238764692771880E-01 a       326     0    14     1     1
  4.8237194082223750E-01 a       327     0    14     1     2
  6.3038686277374845E-01 a       328     0    14     1     3
  7.5919473475895352E-02 a       329     0    14     1     4
  1.7314085074913324E-01 a       330     0    14     1     5
 -3.1435313433736289E+00 a       331     0    14     1     6
 -1.0946047551724962E+00 a       332     0    14     1     7
  1.9586460082220296E+00 a       333     0    14     1     8
  1.6368530312188010E+00 a       334     0    14     1     9
 -2.5398014295778899E+00 a       335     0    14     1    10
  2.0814412059498588E+00 a       336     0    14     1    11
  1.2116320052394558E+00 a       337     0    14     1    12
 -6.1303332268532984E-01 a       338     0    14     1    13
 -9.2553260108616908E-01 a       339     0    14     1    14
  1.2138115193181263E+00 a       340     0    14     1    15
 -3.6601741037610608E-01 a       341     0    14     1    16
 -2.2668926575908324E+00 a       342     0    14     1    17
 -1.2502609401109896E+00 a       343     0    14     1    18
  7.1306858507643178E-01 a       344     0    14     1    19
  1.3408714088454428E+00 a       345     0    14     1    20
  1.9447010049996730E-01 a       346     0    14     1    21
  6.5675591303409497E-01 a       347     0    14     1    22
 -1.3144642448537905E-01 a       348     0    14     1    23
 -1.6279250189373846E+00 a       349     0    14     1    24
 -7.7271210004551871E-01 a       350     0    14     1    25
 -4.0871617482945644E-01 a       351     0    15     1     1
  1.6819551011940659E+00 a       352     0    15     1     2
  1.1007466061680674E-01 a       353     0    15     1     3
 -9.6684591693554678E-01 a       354     0    15     1     4
 -2.1552410365342696E+00 a       355     0    15     1     5
