################################################################################
# Atomic force comparison (ordered by atom index).
################################################################################
# Col  Name   Description
################################################################################
# 1    fx     Force in x direction.
# 2    fy     Force in y direction.
# 3    fz     Force in z direction.
# 4    fxRef  Reference force in x direction.
# 5    fyRef  Reference force in y direction.
# 6    fzRef  Reference force in z direction.
# 7    fxDiff Difference between reference and NNP force in x dir.
# 8    fyDiff Difference between reference and NNP force in y dir.
# 9    fzDiff Difference between reference and NNP force in z dir.
########################################################################################################################################################
#              1                2                3                4                5                6                7                8                9
#             fx               fy               fz            fxRef            fyRef            fzRef           fxDiff           fyDiff           fzDiff
########################################################################################################################################################
  8.71646170E-04   3.60442750E-03   2.83506258E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.71646170E-04  -3.60442750E-03  -2.83506258E-02
  3.02356558E-03   8.12455840E-03  -2.45073215E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.02356558E-03  -8.12455840E-03   2.45073215E-04
  2.15796244E-03  -8.95752411E-04  -1.62213059E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.15796244E-03   8.95752411E-04   1.62213059E-02
 -1.82076688E-02  -1.79620501E-02   1.61226045E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.82076688E-02   1.79620501E-02  -1.61226045E-02
  1.61467986E-02   1.78630618E-02   1.26805417E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.61467986E-02  -1.78630618E-02  -1.26805417E-03
  1.30915647E-02  -1.05322372E-02   3.59966982E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.30915647E-02   1.05322372E-02  -3.59966982E-03
  7.11322682E-04   8.95532837E-03   4.91094518E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.11322682E-04  -8.95532837E-03  -4.91094518E-03
 -9.28384700E-03   8.81303865E-04  -3.05699403E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   9.28384700E-03  -8.81303865E-04   3.05699403E-03
 -3.75282612E-02   2.54022679E-03   1.72844164E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.75282612E-02  -2.54022679E-03  -1.72844164E-02
  9.60124857E-03   8.90500984E-03   1.16183163E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.60124857E-03  -8.90500984E-03  -1.16183163E-02
  3.43062982E-02  -9.31636593E-03  -2.91669091E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.43062982E-02   9.31636593E-03   2.91669091E-02
  1.41135974E-02   3.66692652E-02  -3.05984832E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.41135974E-02  -3.66692652E-02   3.05984832E-02
 -5.37456722E-03   3.08056657E-03   1.86990819E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.37456722E-03  -3.08056657E-03  -1.86990819E-02
 -5.33556475E-03  -2.97858419E-02   1.34546704E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.33556475E-03   2.97858419E-02  -1.34546704E-02
  1.85547849E-02  -3.32183768E-02   2.31901141E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.85547849E-02   3.32183768E-02  -2.31901141E-02
 -1.32778602E-02   1.40093791E-03  -9.92402921E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.32778602E-02  -1.40093791E-03   9.92402921E-03
 -2.61451150E-03   3.59682438E-02  -1.76173487E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.61451150E-03  -3.59682438E-02   1.76173487E-02
 -2.15761447E-02   1.68374640E-02   1.59650546E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.15761447E-02  -1.68374640E-02  -1.59650546E-02
  1.65781900E-02  -1.39146049E-03  -2.07416451E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.65781900E-02   1.39146049E-03   2.07416451E-02
  6.13329189E-03  -1.73206941E-02   3.82789292E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.13329189E-03   1.73206941E-02  -3.82789292E-03
 -2.57695855E-02   1.00946650E-02  -5.10878192E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.57695855E-02  -1.00946650E-02   5.10878192E-03
  3.80301658E-02  -1.06948458E-02   5.00287835E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.80301658E-02   1.06948458E-02  -5.00287835E-03
 -1.12926084E-02   2.28385606E-03   6.42027720E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.12926084E-02  -2.28385606E-03  -6.42027720E-03
  2.04821322E-03  -1.05877883E-02  -4.60780039E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.04821322E-03   1.05877883E-02   4.60780039E-02
 -5.92189497E-03   1.06656314E-02   1.26205833E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.92189497E-03  -1.06656314E-02  -1.26205833E-02
  3.62260566E-03   1.62314559E-03   1.74640630E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.62260566E-03  -1.62314559E-03  -1.74640630E-02
  3.10423031E-03   2.03428061E-02  -5.26176768E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.10423031E-03  -2.03428061E-02   5.26176768E-03
 -1.03315416E-02   1.11514968E-03   7.45221423E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.03315416E-02  -1.11514968E-03  -7.45221423E-03
 -2.01549325E-03  -2.24992782E-02   1.73434074E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.01549325E-03   2.24992782E-02  -1.73434074E-03
  8.36089302E-03   1.16570998E-02   2.63335461E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.36089302E-03  -1.16570998E-02  -2.63335461E-03
 -1.66935692E-03  -3.18485060E-03   3.35739858E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.66935692E-03   3.18485060E-03  -3.35739858E-03
 -1.00550177E-02  -5.20251652E-03  -8.81523696E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00550177E-02   5.20251652E-03   8.81523696E-03
  2.82738070E-04   4.65451265E-03   1.00625884E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.82738070E-04  -4.65451265E-03  -1.00625884E-02
 -2.35490005E-03  -7.03790101E-03  -1.62553180E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.35490005E-03   7.03790101E-03   1.62553180E-03
 -2.00590795E-03   1.20829119E-03  -7.49441969E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.00590795E-03  -1.20829119E-03   7.49441969E-03
  1.44702048E-02  -2.38852655E-03   1.14625509E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.44702048E-02   2.38852655E-03  -1.14625509E-03
 -6.88344244E-03   6.25639591E-03  -3.77296320E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.88344244E-03  -6.25639591E-03   3.77296320E-03
 -1.05283921E-03   3.15019288E-03   5.24402597E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.05283921E-03  -3.15019288E-03  -5.24402597E-03
 -6.42840668E-03  -1.08518262E-02  -1.67037855E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.42840668E-03   1.08518262E-02   1.67037855E-02
 -7.15190684E-03  -1.75078128E-03   3.21469442E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.15190684E-03   1.75078128E-03  -3.21469442E-04
 -4.04283033E-03   8.51661494E-03   1.26965458E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.04283033E-03  -8.51661494E-03  -1.26965458E-02
 -7.66841551E-03   2.77380633E-03  -3.28094724E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.66841551E-03  -2.77380633E-03   3.28094724E-03
  3.49203270E-03  -9.33434927E-04   5.59226982E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.49203270E-03   9.33434927E-04  -5.59226982E-03
  4.30274903E-03   6.51690359E-03  -3.36628998E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.30274903E-03  -6.51690359E-03   3.36628998E-03
 -3.75383254E-02  -1.30585487E-02  -2.64482691E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.75383254E-02   1.30585487E-02   2.64482691E-03
  5.24643749E-03   1.25890109E-02   1.07617529E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.24643749E-03  -1.25890109E-02  -1.07617529E-02
  2.93372137E-02  -3.29417433E-03  -2.34462603E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.93372137E-02   3.29417433E-03   2.34462603E-03
  9.25320495E-03  -2.47017795E-03  -7.27960323E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.25320495E-03   2.47017795E-03   7.27960323E-04
 -3.45566063E-03   1.04629060E-02   1.33939660E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.45566063E-03  -1.04629060E-02  -1.33939660E-02
 -4.80953423E-03  -2.60375318E-03  -1.01172197E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.80953423E-03   2.60375318E-03   1.01172197E-02
  1.40573205E-02   1.16823013E-02  -1.61636221E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.40573205E-02  -1.16823013E-02   1.61636221E-02
 -1.50193846E-02  -7.52427311E-03   3.62410406E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.50193846E-02   7.52427311E-03  -3.62410406E-03
 -2.20414012E-03  -8.43636493E-03   1.37444074E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.20414012E-03   8.43636493E-03  -1.37444074E-02
  2.21360996E-02   1.08365591E-02  -1.74249420E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.21360996E-02  -1.08365591E-02   1.74249420E-02
 -3.65538744E-03   8.09929017E-03   1.49389877E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.65538744E-03  -8.09929017E-03  -1.49389877E-02
 -2.40113331E-02  -1.99709233E-02   1.09561078E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.40113331E-02   1.99709233E-02  -1.09561078E-02
  9.70576168E-03  -2.26003130E-02   7.60556952E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.70576168E-03   2.26003130E-02  -7.60556952E-03
 -2.27661436E-03   1.39993315E-02  -7.90100697E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.27661436E-03  -1.39993315E-02   7.90100697E-03
 -7.95542705E-03   6.07412965E-03  -6.16813769E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.95542705E-03  -6.07412965E-03   6.16813769E-03
  1.55767754E-02  -1.28236405E-02   2.66293208E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.55767754E-02   1.28236405E-02  -2.66293208E-03
 -5.83083577E-03  -1.42575900E-02  -6.46075807E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.83083577E-03   1.42575900E-02   6.46075807E-03
  1.00398698E-03   2.33088897E-02  -1.06156394E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.00398698E-03  -2.33088897E-02   1.06156394E-03
  7.69878061E-03   3.23766846E-03  -3.17201909E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.69878061E-03  -3.23766846E-03   3.17201909E-03
  3.58080709E-03  -2.42183261E-03   8.86211371E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.58080709E-03   2.42183261E-03  -8.86211371E-03
 -5.68976749E-03   1.77449335E-03  -4.10939973E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.68976749E-03  -1.77449335E-03   4.10939973E-03
  1.96226399E-02  -2.13082743E-02   1.96711659E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.96226399E-02   2.13082743E-02  -1.96711659E-02
 -4.10075515E-03   1.89562590E-02  -6.11153575E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.10075515E-03  -1.89562590E-02   6.11153575E-03
 -1.40754714E-02  -6.88214724E-03  -1.50638497E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.40754714E-02   6.88214724E-03   1.50638497E-02
 -1.97199447E-02   9.98199993E-04  -9.09028123E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.97199447E-02  -9.98199993E-04   9.09028123E-03
  5.09642839E-03  -7.28478685E-04   5.88462619E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.09642839E-03   7.28478685E-04  -5.88462619E-03
  1.11616697E-02  -3.69062281E-03   4.31085642E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.11616697E-02   3.69062281E-03  -4.31085642E-03
 -1.15773185E-02   6.19786463E-02   3.92665259E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.15773185E-02  -6.19786463E-02  -3.92665259E-02
  1.76078161E-02   6.59003780E-03  -1.22992337E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.76078161E-02  -6.59003780E-03   1.22992337E-02
 -9.50205667E-03  -7.39291521E-02  -2.64009345E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   9.50205667E-03   7.39291521E-02   2.64009345E-02
  1.68455075E-02  -2.28241051E-02   1.77195075E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.68455075E-02   2.28241051E-02  -1.77195075E-02
 -1.20982198E-02   1.31754032E-02  -1.20015906E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.20982198E-02  -1.31754032E-02   1.20015906E-02
 -3.90781302E-03   6.83811521E-03  -2.22865575E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.90781302E-03  -6.83811521E-03   2.22865575E-04
  7.79714337E-03  -2.80866179E-02  -1.13784211E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.79714337E-03   2.80866179E-02   1.13784211E-03
 -1.55285406E-02   2.38862093E-02  -1.22177111E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.55285406E-02  -2.38862093E-02   1.22177111E-02
  4.71341815E-03   9.06327737E-03   6.24868502E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.71341815E-03  -9.06327737E-03  -6.24868502E-03
 -1.45879853E-02   4.10684699E-02  -1.46867246E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.45879853E-02  -4.10684699E-02   1.46867246E-02
 -3.09172098E-03  -9.02477238E-03  -1.20731626E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.09172098E-03   9.02477238E-03   1.20731626E-02
  1.47997236E-02  -2.73907557E-02   2.32800446E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.47997236E-02   2.73907557E-02  -2.32800446E-02
 -3.65122806E-02   2.83776531E-02   1.28500263E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.65122806E-02  -2.83776531E-02  -1.28500263E-02
  1.11691404E-02  -9.00829159E-03   1.27789273E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.11691404E-02   9.00829159E-03  -1.27789273E-03
  1.69163671E-02  -1.80138310E-02  -1.10612185E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.69163671E-02   1.80138310E-02   1.10612185E-02
 -1.67639147E-02   9.40675493E-03   3.41052910E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.67639147E-02  -9.40675493E-03  -3.41052910E-02
  1.63389392E-02  -5.82532422E-03  -3.02235621E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.63389392E-02   5.82532422E-03   3.02235621E-02
  1.14116764E-03   2.79967009E-04   9.41071534E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.14116764E-03  -2.79967009E-04  -9.41071534E-04
  1.47245935E-02   1.59636891E-03   1.34955713E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.47245935E-02  -1.59636891E-03  -1.34955713E-02
 -3.04487545E-02   8.21450620E-03  -1.26608989E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.04487545E-02  -8.21450620E-03   1.26608989E-02
  1.96012700E-02  -9.42545999E-03   2.84526102E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.96012700E-02   9.42545999E-03  -2.84526102E-03
 -2.46987301E-02   5.89649268E-03  -3.04958759E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.46987301E-02  -5.89649268E-03   3.04958759E-03
  1.91961722E-02   1.40370053E-03   1.68678937E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.91961722E-02  -1.40370053E-03  -1.68678937E-02
  7.51308267E-03   4.24820930E-04  -1.05483046E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.51308267E-03  -4.24820930E-04   1.05483046E-02
 -5.63541556E-02  -8.49128763E-03  -2.84589174E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.63541556E-02   8.49128763E-03   2.84589174E-02
  2.80041495E-02  -4.67555013E-03   3.18272800E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.80041495E-02   4.67555013E-03  -3.18272800E-02
  2.87209165E-02   1.18930046E-02  -7.97230849E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.87209165E-02  -1.18930046E-02   7.97230849E-03
  4.22399107E-03  -4.88344230E-03   2.97277827E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.22399107E-03   4.88344230E-03  -2.97277827E-02
 -5.36916769E-03   8.45500772E-03  -8.29521237E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.36916769E-03  -8.45500772E-03   8.29521237E-03
 -1.12268495E-03  -4.69717076E-03  -1.45748914E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.12268495E-03   4.69717076E-03   1.45748914E-02
 -4.20315305E-03   2.36435667E-03  -1.80069269E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.20315305E-03  -2.36435667E-03   1.80069269E-03
  5.24727067E-03  -3.65296045E-03  -2.70054538E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.24727067E-03   3.65296045E-03   2.70054538E-04
  2.76087893E-03  -3.69142231E-03  -1.48906787E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.76087893E-03   3.69142231E-03   1.48906787E-03
  4.20641604E-02   1.14313838E-02  -4.68656617E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.20641604E-02  -1.14313838E-02   4.68656617E-02
 -3.61560514E-03   4.63208563E-04   1.01343835E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.61560514E-03  -4.63208563E-04  -1.01343835E-03
 -4.03606582E-02  -8.86337671E-03   4.58233842E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.03606582E-02   8.86337671E-03  -4.58233842E-02
  2.45372838E-02  -4.08035527E-02   1.89749811E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.45372838E-02   4.08035527E-02  -1.89749811E-02
 -9.66128816E-03   8.20653215E-03  -1.44637329E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   9.66128816E-03  -8.20653215E-03   1.44637329E-02
 -1.53291407E-02   3.40084513E-02  -2.05314130E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.53291407E-02  -3.40084513E-02   2.05314130E-03
 -7.13012355E-03   3.62003302E-02  -3.09233458E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.13012355E-03  -3.62003302E-02   3.09233458E-02
 -1.29970141E-03  -1.98769617E-02   1.59181788E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.29970141E-03   1.98769617E-02  -1.59181788E-02
  9.95019093E-03  -2.20463871E-02   1.69598021E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.95019093E-03   2.20463871E-02  -1.69598021E-02
  7.86949629E-03  -5.85287433E-03  -6.75939875E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.86949629E-03   5.85287433E-03   6.75939875E-03
  8.34001080E-03  -1.48693415E-03  -4.97646561E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.34001080E-03   1.48693415E-03   4.97646561E-04
 -2.37805526E-02   6.21825655E-03   1.03673022E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.37805526E-02  -6.21825655E-03  -1.03673022E-02
  5.44978575E-03   1.92232837E-02  -6.52619467E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.44978575E-03  -1.92232837E-02   6.52619467E-03
 -3.52549124E-03  -1.12513955E-02   2.06429975E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.52549124E-03   1.12513955E-02  -2.06429975E-02
 -5.16279255E-03  -1.26648882E-02  -6.30655931E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.16279255E-03   1.26648882E-02   6.30655931E-03
  1.22499116E-02  -1.05429186E-04  -2.33063223E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.22499116E-02   1.05429186E-04   2.33063223E-02
  8.87549776E-05  -1.53945001E-02   1.81131387E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.87549776E-05   1.53945001E-02  -1.81131387E-02
 -1.08514207E-02   1.30719816E-02   6.00572034E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.08514207E-02  -1.30719816E-02  -6.00572034E-04
 -7.33404354E-03  -4.72358684E-02   1.67389434E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.33404354E-03   4.72358684E-02  -1.67389434E-02
  4.00441546E-03   1.11415853E-02  -2.62017403E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.00441546E-03  -1.11415853E-02   2.62017403E-02
 -7.14006164E-03   3.47013601E-02   7.82827474E-05   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.14006164E-03  -3.47013601E-02  -7.82827474E-05
 -8.92537060E-03   1.59803038E-02  -1.46720961E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.92537060E-03  -1.59803038E-02   1.46720961E-02
  2.06772095E-04  -8.91902256E-03   7.08625810E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.06772095E-04   8.91902256E-03  -7.08625810E-03
  7.37564751E-03  -1.04291660E-03   4.34197778E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.37564751E-03   1.04291660E-03  -4.34197778E-03
  6.28710929E-03   1.16546958E-04  -1.19207560E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.28710929E-03  -1.16546958E-04   1.19207560E-02
  7.90558523E-03  -2.61794449E-04   5.61336297E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.90558523E-03   2.61794449E-04  -5.61336297E-03
 -1.63936390E-02   1.83786260E-03   5.85964280E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.63936390E-02  -1.83786260E-03  -5.85964280E-03
 -5.31704670E-02   3.00245900E-02  -1.69058092E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.31704670E-02  -3.00245900E-02   1.69058092E-02
  5.03146712E-02  -2.95608561E-02   1.60021027E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.03146712E-02   2.95608561E-02  -1.60021027E-02
 -2.12402832E-04   3.34852108E-03   2.03884294E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.12402832E-04  -3.34852108E-03  -2.03884294E-03
  1.27768851E-02   8.93911780E-03   1.76800107E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.27768851E-02  -8.93911780E-03  -1.76800107E-02
 -3.98718846E-03  -4.67629778E-03   1.45601581E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.98718846E-03   4.67629778E-03  -1.45601581E-02
 -1.35638601E-02  -1.13044205E-02  -2.38828833E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.35638601E-02   1.13044205E-02   2.38828833E-02
 -1.19324160E-02  -3.91868991E-02  -3.33594213E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.19324160E-02   3.91868991E-02   3.33594213E-02
  1.63455720E-02   3.14434382E-02  -2.04225116E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.63455720E-02  -3.14434382E-02   2.04225116E-02
 -2.18010020E-03   6.34747021E-03   5.49058800E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.18010020E-03  -6.34747021E-03  -5.49058800E-02
 -3.67367014E-02   2.44414159E-02  -7.77626792E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.67367014E-02  -2.44414159E-02   7.77626792E-03
  2.82674076E-02  -3.11473058E-02   1.32886344E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.82674076E-02   3.11473058E-02  -1.32886344E-03
  7.12362388E-03   4.50850509E-03   6.04286923E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.12362388E-03  -4.50850509E-03  -6.04286923E-03
  2.59824172E-02  -1.70540615E-02  -4.64389623E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.59824172E-02   1.70540615E-02   4.64389623E-03
 -4.57783467E-02  -9.44213545E-04   7.09644776E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.57783467E-02   9.44213545E-04  -7.09644776E-03
  2.37382002E-02   2.89121076E-02  -1.02699764E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.37382002E-02  -2.89121076E-02   1.02699764E-03
 -5.14199729E-03  -1.14956092E-03  -6.79042811E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.14199729E-03   1.14956092E-03   6.79042811E-03
  1.20025707E-02   9.21189051E-03  -1.99469522E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.20025707E-02  -9.21189051E-03   1.99469522E-04
 -1.22286011E-02  -7.95676961E-03   3.24239310E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.22286011E-02   7.95676961E-03  -3.24239310E-03
  2.94712641E-02  -6.02300359E-03   1.24200636E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.94712641E-02   6.02300359E-03  -1.24200636E-03
 -3.22584366E-02  -1.30616378E-02  -1.02410648E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.22584366E-02   1.30616378E-02   1.02410648E-02
  4.02500179E-03   1.79865909E-02   7.72925218E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.02500179E-03  -1.79865909E-02  -7.72925218E-03
 -2.63043583E-02  -8.58983735E-05  -2.10394977E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.63043583E-02   8.58983735E-05   2.10394977E-02
  1.33051082E-02  -1.08445728E-02   9.34797727E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.33051082E-02   1.08445728E-02  -9.34797727E-03
  1.50665261E-02   1.11908967E-03   1.16228576E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.50665261E-02  -1.11908967E-03  -1.16228576E-02
 -6.51354425E-03  -1.29885221E-02  -2.63554661E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.51354425E-03   1.29885221E-02   2.63554661E-02
  8.27721233E-03   1.09356640E-02   2.30336483E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.27721233E-03  -1.09356640E-02  -2.30336483E-02
  8.59054687E-04  -2.47555710E-03   3.51956054E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.59054687E-04   2.47555710E-03  -3.51956054E-03
  3.18631058E-02   6.15086354E-03   1.25468043E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.18631058E-02  -6.15086354E-03  -1.25468043E-02
 -1.00465922E-02  -1.82056546E-03   9.69986462E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00465922E-02   1.82056546E-03  -9.69986462E-03
 -1.74244124E-02  -5.43139749E-03  -1.89116740E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.74244124E-02   5.43139749E-03   1.89116740E-02
