################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.1154281899093998E+00 a       456     0    19     1     6
 -3.7101785528875566E+00 a       457     0    19     1     7
  6.9759568230572642E+00 a       458     0    19     1     8
  3.2354913458889584E+01 a       459     0    19     1     9
  6.8178771889408694E+00 a       460     0    19     1    10
  7.5539167313478706E-01 a       461     0    19     1    11
  2.6385898471972973E+00 a       462     0    19     1    12
  1.3434363672170506E+00 a       463     0    19     1    13
 -6.1065477084906394E+00 a       464     0    19     1    14
  9.0757703690724316E+00 a       465     0    19     1    15
 -5.8992470437551168E+00 a       466     0    19     1    16
 -2.0540897467962765E+01 a       467     0    19     1    17
 -1.6173683092675667E+01 a       468     0    19     1    18
 -1.9301077357507683E+01 a       469     0    19     1    19
  1.5900166339044445E+01 a       470     0    19     1    20
  6.3121597525438675E+00 a       471     0    19     1    21
  1.5466022401388036E+01 a       472     0    19     1    22
 -2.7641508361195037E+01 a       473     0    19     1    23
  2.1111243191791345E+01 a       474     0    19     1    24
 -3.9469183993190086E+01 a       475     0    19     1    25
 -3.5945770988152046E+00 a       476     0    20     1     1
  1.9660867616054411E+01 a       477     0    20     1     2
 -6.7683484718748304E+00 a       478     0    20     1     3
  5.7546019723885173E+00 a       479     0    20     1     4
 -4.9954516872837507E-01 a       480     0    20     1     5
 -1.3602516869752254E+01 a       481     0    20     1     6
 -5.4954540411084551E-01 a       482     0    20     1     7
  1.4192896139113045E+00 a       483     0    20     1     8
 -1.2316743931779582E+01 a       484     0    20     1     9
 -4.7854141225446538E+00 a       485     0    20     1    10
  1.6781645463208548E+00 a       486     0    20     1    11
  9.6034658821175487E+00 a       487     0    20     1    12
  4.5491173755474907E+00 a       488     0    20     1    13
  3.0480118011160737E+00 a       489     0    20     1    14
  1.4905778576038220E+01 a       490     0    20     1    15
  5.5229846244910785E-01 a       491     0    20     1    16
  1.2683915424264589E+01 a       492     0    20     1    17
 -8.6448838584675460E+00 a       493     0    20     1    18
  6.2428415358405180E+00 a       494     0    20     1    19
 -1.7739255587537954E+01 a       495     0    20     1    20
 -1.9826534654681023E+01 a       496     0    20     1    21
  1.6699250536522712E+00 a       497     0    20     1    22
 -9.7635559233211200E-01 a       498     0    20     1    23
 -8.2598463475597637E+00 a       499     0    20     1    24
  1.9400636707522899E+01 a       500     0    20     1    25
 -4.8635950893405089E-01 a       501     0    21     1     1
 -5.8613193829218779E-01 a       502     0    21     1     2
  2.5251074584821792E-01 a       503     0    21     1     3
 -7.2967169197513844E+00 a       504     0    21     1     4
 -1.3492067098172824E+00 a       505     0    21     1     5
 -9.9401708804348277E-01 a       506     0    21     1     6
 -3.1727519207842807E+00 a       507     0    21     1     7
 -5.3084187967588548E-01 a       508     0    21     1     8
